,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2681,Civic Center,40.71522892046282,-74.00541529873355,The Frederick Hotel,40.715674574813974,-74.00904661160892,Hotel
2682,Civic Center,40.71522892046282,-74.00541529873355,Restaurant Marc Forgione,40.71637984317071,-74.00962933453428,New American Restaurant
2683,Civic Center,40.71522892046282,-74.00541529873355,Pret A Manger,40.715963,-74.005201,Sandwich Place
2684,Civic Center,40.71522892046282,-74.00541529873355,Delimarie,40.71575398283161,-74.00619797503671,Deli / Bodega
2685,Civic Center,40.71522892046282,-74.00541529873355,Sole di Capri,40.715342564822116,-74.00768998132274,Italian Restaurant
2686,Civic Center,40.71522892046282,-74.00541529873355,Balloon Saloon,40.716698758420456,-74.0083896057843,Toy / Game Store
2687,Civic Center,40.71522892046282,-74.00541529873355,Church Street Boxing Gym,40.713353574017404,-74.00906676030888,Boxing Gym
2688,Civic Center,40.71522892046282,-74.00541529873355,VIP Nail,40.71508283213883,-74.0067882005785,Cosmetics Shop
2689,Civic Center,40.71522892046282,-74.00541529873355,Mulberry & Vine,40.71517693966315,-74.01022747778285,Café
2690,Civic Center,40.71522892046282,-74.00541529873355,The Wat Gym,40.71483019817199,-74.00603601138349,Martial Arts Dojo
2691,Civic Center,40.71522892046282,-74.00541529873355,J.Crew,40.717350930983535,-74.00882542133331,Clothing Store
2692,Civic Center,40.71522892046282,-74.00541529873355,AQUA Studio NY,40.718044219549576,-74.00460466459401,Gym / Fitness Center
2693,Civic Center,40.71522892046282,-74.00541529873355,Zucker's Bagels & Smoked Fish,40.71558,-74.00985,Bagel Shop
2694,Civic Center,40.71522892046282,-74.00541529873355,The Bar Room at Temple Court,40.7114477287544,-74.00680157032005,Hotel Bar
2695,Civic Center,40.71522892046282,-74.00541529873355,Alba Dry Cleaner & Tailor,40.71143355866638,-74.00627233822603,Laundry Service
2696,Civic Center,40.71522892046282,-74.00541529873355,FlashDancers Downtown,40.71435,-74.0098,Strip Club
2697,Civic Center,40.71522892046282,-74.00541529873355,The Wooly Daily,40.71213724343698,-74.00839457685005,Coffee Shop
2698,Civic Center,40.71522892046282,-74.00541529873355,Best Made Company,40.718881038062285,-74.00474499588212,Sporting Goods Shop
2699,Civic Center,40.71522892046282,-74.00541529873355,Lyons Den Power Yoga,40.718871955905044,-74.00498876667474,Yoga Studio
2700,Civic Center,40.71522892046282,-74.00541529873355,Four Seasons Hotel New York Downtown,40.71261246501983,-74.00938032087628,Hotel
2701,Civic Center,40.71522892046282,-74.00541529873355,Municipal Plaza,40.712754538537865,-74.00449770161428,Plaza
2702,Civic Center,40.71522892046282,-74.00541529873355,Modell's Sporting Goods,40.71419848467429,-74.00614192268472,Sporting Goods Shop
2703,Civic Center,40.71522892046282,-74.00541529873355,Max,40.716832,-74.008469,Italian Restaurant
2704,Civic Center,40.71522892046282,-74.00541529873355,Mudville Restaurant & Tap House,40.71533575723845,-74.00888099625213,Wings Joint
2705,Civic Center,40.71522892046282,-74.00541529873355,Mmuseumm,40.71733263447613,-74.00287628173828,Museum
2706,Civic Center,40.71522892046282,-74.00541529873355,One Art Space,40.714294907023415,-74.00827965625265,Art Gallery
2707,Civic Center,40.71522892046282,-74.00541529873355,Ecco,40.71533713859952,-74.00884766217825,Italian Restaurant
2708,Civic Center,40.71522892046282,-74.00541529873355,Duane Park,40.71717275801168,-74.00932869125117,Park
2709,Civic Center,40.71522892046282,-74.00541529873355,Au Cheval,40.71807461768801,-74.0019744088625,American Restaurant
2710,Civic Center,40.71522892046282,-74.00541529873355,Frankly Wines,40.71447694276293,-74.0100388662148,Wine Shop
2711,Civic Center,40.71522892046282,-74.00541529873355,Woolworth Building,40.712559078189095,-74.00796435178208,Building
2712,Civic Center,40.71522892046282,-74.00541529873355,Vin Sur Vingt,40.71472116796839,-74.0098318196665,Wine Bar
2713,Civic Center,40.71522892046282,-74.00541529873355,Scalini Fedeli,40.71722617263501,-74.00943297013102,Italian Restaurant
2714,Civic Center,40.71522892046282,-74.00541529873355,Gotan,40.719217148322926,-74.00664210319519,Café
2715,Civic Center,40.71522892046282,-74.00541529873355,The Beekman – A Thompson Hotel,40.7111725,-74.0067017,Hotel
2716,Civic Center,40.71522892046282,-74.00541529873355,Tribeca's Kitchen,40.71610598098949,-74.00707600945124,Diner
2717,Civic Center,40.71522892046282,-74.00541529873355,Augustine,40.71130993467075,-74.00666043815025,French Restaurant
2718,Civic Center,40.71522892046282,-74.00541529873355,Maman,40.71897320131639,-74.00626391172409,French Restaurant
2719,Civic Center,40.71522892046282,-74.00541529873355,The Django,40.71936473752016,-74.00488004789766,Lounge
2720,Civic Center,40.71522892046282,-74.00541529873355,Terra Wine Bar,40.7192683,-74.0065046,Wine Bar
2721,Civic Center,40.71522892046282,-74.00541529873355,The Armoury,40.71713686910448,-74.00926863318853,Men's Store
2722,Civic Center,40.71522892046282,-74.00541529873355,European Wax Center,40.714709724399306,-74.00744765177626,Health & Beauty Service
2723,Midtown South,40.7485096643122,-73.98871313285247,Jongro BBQ,40.747574,-73.987043,Korean Restaurant
2724,Midtown South,40.7485096643122,-73.98871313285247,Lush,40.74928083533018,-73.98710757493973,Cosmetics Shop
2725,Midtown South,40.7485096643122,-73.98871313285247,Anytime Soju Bar and Eatery,40.74780808819708,-73.98679824648289,Korean Restaurant
2726,Midtown South,40.7485096643122,-73.98871313285247,Kimpton Hotel Eventi,40.747224,-73.98996,Hotel
2727,Midtown South,40.7485096643122,-73.98871313285247,Louis Vuitton,40.750274487058945,-73.98814608200075,Boutique
2728,Midtown South,40.7485096643122,-73.98871313285247,King’s Street Coffee,40.74777457216174,-73.99060579834321,Coffee Shop
2729,Midtown South,40.7485096643122,-73.98871313285247,Samwon Garden BBQ,40.74801,-73.98728,Korean Restaurant
2730,Midtown South,40.7485096643122,-73.98871313285247,L'Amico,40.74709570524947,-73.98980498026418,Italian Restaurant
2731,Midtown South,40.7485096643122,-73.98871313285247,Victoria's Secret PINK,40.74996590611891,-73.98782662608579,Lingerie Store
2732,Midtown South,40.7485096643122,-73.98871313285247,Grace Street Cafe,40.74770777348895,-73.98660781684485,Dessert Shop
2733,Midtown South,40.7485096643122,-73.98871313285247,Victoria's Secret,40.74974546195204,-73.9876925849524,Lingerie Store
2734,Midtown South,40.7485096643122,-73.98871313285247,UNIQLO,40.74918189296886,-73.98674986627887,Clothing Store
2735,Midtown South,40.7485096643122,-73.98871313285247,H Mart Asian Supermarket,40.74808454598408,-73.9875030321688,Grocery Store
2736,Midtown South,40.7485096643122,-73.98871313285247,Empire State Building,40.7485995507123,-73.98580648682452,Building
2737,Midtown South,40.7485096643122,-73.98871313285247,Friedman's,40.74862619294944,-73.99028324745854,American Restaurant
2738,Midtown South,40.7485096643122,-73.98871313285247,Turntable Chicken Jazz,40.74842827708469,-73.98630205545861,Fried Chicken Joint
2739,Midtown South,40.7485096643122,-73.98871313285247,Golf & Body,40.74841313109273,-73.98875051621067,Golf Course
2740,Midtown South,40.7485096643122,-73.98871313285247,Ayza Wine & Chocolate Bar,40.7471282,-73.98690429999999,Wine Bar
2741,Midtown South,40.7485096643122,-73.98871313285247,Est. 1986,40.74815011184421,-73.98787403098737,Hotel Bar
2742,Midtown South,40.7485096643122,-73.98871313285247,Gucci,40.750307,-73.988412,Leather Goods Store
2743,Midtown South,40.7485096643122,-73.98871313285247,Paper Coffee,40.74631409352761,-73.98957118391989,Coffee Shop
2744,Midtown South,40.7485096643122,-73.98871313285247,86th Floor Observation Deck,40.74844544481811,-73.98568124187432,Scenic Lookout
2745,Midtown South,40.7485096643122,-73.98871313285247,Wafels & Dinges Cabana,40.750411830144486,-73.98765539816003,Snack Place
2746,Midtown South,40.7485096643122,-73.98871313285247,MADE Hotel,40.74633370688248,-73.98956251869386,Hotel
2747,Midtown South,40.7485096643122,-73.98871313285247,Irving Farm Coffee Roasters,40.747536952731195,-73.98819555442002,Coffee Shop
2748,Midtown South,40.7485096643122,-73.98871313285247,E-Mo Kimbap,40.747264,-73.986221,Korean Restaurant
2749,Midtown South,40.7485096643122,-73.98871313285247,Woorijip,40.7476231963955,-73.98637205431945,Korean Restaurant
2750,Midtown South,40.7485096643122,-73.98871313285247,Izakaya MEW,40.750145083699266,-73.98639033818998,Japanese Restaurant
2751,Midtown South,40.7485096643122,-73.98871313285247,Pocha 32,40.747634864616465,-73.98648664038662,Korean Restaurant
2752,Midtown South,40.7485096643122,-73.98871313285247,Bb.q Olive Chicken,40.74786345453993,-73.98696541326319,Fried Chicken Joint
2753,Midtown South,40.7485096643122,-73.98871313285247,Sun Sweet Fresh Market,40.746929113829026,-73.98992501949441,Market
2754,Midtown South,40.7485096643122,-73.98871313285247,Gaonnuri,40.748089,-73.988073,Korean Restaurant
2755,Midtown South,40.7485096643122,-73.98871313285247,Stella 34 Trattoria,40.75036011,-73.98833372,Italian Restaurant
2756,Midtown South,40.7485096643122,-73.98871313285247,MAC Cosmetics,40.75029979127736,-73.98878285069407,Cosmetics Shop
2757,Midtown South,40.7485096643122,-73.98871313285247,OSAMIL Korean Gastropub,40.7468644790879,-73.98653183031583,Gastropub
2758,Midtown South,40.7485096643122,-73.98871313285247,STORY,40.750865752734846,-73.98927211761475,Gift Shop
2759,Midtown South,40.7485096643122,-73.98871313285247,Blink Fitness,40.748096766656,-73.99078509800604,Gym
2760,Midtown South,40.7485096643122,-73.98871313285247,New Wonjo,40.74779978165289,-73.98684697596717,Korean Restaurant
2761,Midtown South,40.7485096643122,-73.98871313285247,Hong Chun Cheon 닭갈비,40.747406,-73.98609,Korean Restaurant
2762,Midtown South,40.7485096643122,-73.98871313285247,Target,40.750245,-73.989309,Big Box Store
2763,Midtown South,40.7485096643122,-73.98871313285247,BCD Tofu House,40.747362,-73.985663,Korean Restaurant
2764,Midtown South,40.7485096643122,-73.98871313285247,Vans Off The Wall,40.75058589441871,-73.9895098713242,Shoe Store
2765,Midtown South,40.7485096643122,-73.98871313285247,Sweet Churro,40.74757,-73.986244,Dessert Shop
2766,Midtown South,40.7485096643122,-73.98871313285247,Gagopa Karaoke,40.7478576159051,-73.98703240943476,Karaoke Bar
2767,Midtown South,40.7485096643122,-73.98871313285247,American Cancer Society Hope Lodge,40.74899538329225,-73.99009064056791,Event Space
2768,Midtown South,40.7485096643122,-73.98871313285247,Milk Bar NYC Flagship,40.745820816037686,-73.98839214629743,Dessert Shop
2769,Midtown South,40.7485096643122,-73.98871313285247,Osamil Upstairs,40.746829748478504,-73.98655513660223,Speakeasy
2770,Midtown South,40.7485096643122,-73.98871313285247,Cho Dang Gol,40.750158472609044,-73.986438204421,Korean Restaurant
2771,Midtown South,40.7485096643122,-73.98871313285247,Amazon Books,40.748609916780424,-73.98547898902387,Bookstore
2772,Midtown South,40.7485096643122,-73.98871313285247,Made Hotel Lobby Bar,40.74628054832482,-73.98958474135932,Hotel Bar
2773,Midtown South,40.7485096643122,-73.98871313285247,Abiko Curry,40.74747461672708,-73.98608184163182,Japanese Restaurant
2774,Midtown South,40.7485096643122,-73.98871313285247,Kung Fu Tea,40.747788296667096,-73.98627404662705,Bubble Tea Shop
2775,Midtown South,40.7485096643122,-73.98871313285247,CHOPT,40.748252293405834,-73.98571435525511,Salad Place
2776,Midtown South,40.7485096643122,-73.98871313285247,Stumptown Coffee Roasters,40.745835357994196,-73.98807133259928,Coffee Shop
2777,Midtown South,40.7485096643122,-73.98871313285247,Five Senses,40.747551445649044,-73.98616661514991,Korean Restaurant
2778,Midtown South,40.7485096643122,-73.98871313285247,Ace Hotel New York,40.74585807964396,-73.98812139191362,Hotel
2779,Midtown South,40.7485096643122,-73.98871313285247,Koku Ramen,40.74741530091109,-73.98606012608339,Ramen Restaurant
2780,Midtown South,40.7485096643122,-73.98871313285247,Sprinkles Cupcakes (Kiosk),40.750058,-73.991504,Cupcake Shop
2781,Midtown South,40.7485096643122,-73.98871313285247,Ace Hotel Lobby Bar,40.74583046684671,-73.9881650005538,Hotel Bar
2782,Midtown South,40.7485096643122,-73.98871313285247,Hanamizuki Cafe,40.747436702146906,-73.99184819098195,Japanese Restaurant
2783,Midtown South,40.7485096643122,-73.98871313285247,CrossFit NYC,40.74589871935009,-73.99009029202607,Gym / Fitness Center
2784,Midtown South,40.7485096643122,-73.98871313285247,Shake Shack,40.75125311310451,-73.98762983461616,Burger Joint
2785,Midtown South,40.7485096643122,-73.98871313285247,Keens Steakhouse,40.75090461475,-73.98647049353067,Steakhouse
2786,Midtown South,40.7485096643122,-73.98871313285247,Studio 28 Tattoo,40.74619338027337,-73.99093010503752,Tattoo Parlor
2787,Midtown South,40.7485096643122,-73.98871313285247,Le Labo,40.745773295686504,-73.98790620957887,Cosmetics Shop
2788,Midtown South,40.7485096643122,-73.98871313285247,Baekjeong NYC (Kang Ho Dong Baekjeong),40.74709879834891,-73.98519423416221,Korean Restaurant
2789,Midtown South,40.7485096643122,-73.98871313285247,102nd Floor Observatory,40.748464523271515,-73.98565349535549,Scenic Lookout
2790,Midtown South,40.7485096643122,-73.98871313285247,Macy's,40.75088267777023,-73.98931876075325,Department Store
2791,Midtown South,40.7485096643122,-73.98871313285247,Good Behavior,40.74614755031164,-73.98950713938797,Bar
2792,Midtown South,40.7485096643122,-73.98871313285247,sweetgreen,40.748682,-73.992322,Salad Place
2793,Midtown South,40.7485096643122,-73.98871313285247,ZeroSpace,40.749883,-73.990073,Exhibit
2794,Midtown South,40.7485096643122,-73.98871313285247,Tropical Plants & Orchids,40.74631040231677,-73.99098129428992,Flower Shop
2795,Midtown South,40.7485096643122,-73.98871313285247,Barn Joo 35,40.74986935743821,-73.98589156679648,Korean Restaurant
2796,Midtown South,40.7485096643122,-73.98871313285247,Urban Outfitters,40.75117,-73.98815,Clothing Store
2797,Midtown South,40.7485096643122,-73.98871313285247,Konbini,40.747074,-73.985931,Japanese Restaurant
2798,Midtown South,40.7485096643122,-73.98871313285247,J.J. Hat Center,40.747013721749816,-73.98563427139067,Boutique
2799,Midtown South,40.7485096643122,-73.98871313285247,The Breslin Bar & Dining Room,40.74581012541628,-73.98803194277819,Gastropub
2800,Midtown South,40.7485096643122,-73.98871313285247,The Ragtrader,40.750820881012615,-73.98631066629488,American Restaurant
2801,Midtown South,40.7485096643122,-73.98871313285247,Costas,40.74985477485311,-73.98578047117242,South American Restaurant
2802,Midtown South,40.7485096643122,-73.98871313285247,Gopchang Story,40.74719625836001,-73.98566625181945,Korean Restaurant
2803,Midtown South,40.7485096643122,-73.98871313285247,ALT: A Little Taste,40.746854378016735,-73.99244858430174,Café
2804,Midtown South,40.7485096643122,-73.98871313285247,KazuNori: The Original Hand Roll Bar,40.745156795853866,-73.98821168140111,Japanese Restaurant
2805,Midtown South,40.7485096643122,-73.98871313285247,Lady M Cake Boutique,40.74520860315742,-73.98870258275831,Dessert Shop
2806,Midtown South,40.7485096643122,-73.98871313285247,Dig Inn,40.74526365818607,-73.98879203027484,New American Restaurant
2807,Midtown South,40.7485096643122,-73.98871313285247,Keki Modern Cakes,40.74703291082798,-73.98508913978884,Bakery
2808,Midtown South,40.7485096643122,-73.98871313285247,Bo Peep,40.75086519012145,-73.98631662939255,Cocktail Bar
2809,Midtown South,40.7485096643122,-73.98871313285247,The Pennsy,40.749978,-73.991463,Food Court
2810,Midtown South,40.7485096643122,-73.98871313285247,The Cinnamon Snail,40.75058107960082,-73.99164120467773,Vegetarian / Vegan Restaurant
2811,Midtown South,40.7485096643122,-73.98871313285247,The NoMad Bar,40.745056,-73.988289,Cocktail Bar
2812,Midtown South,40.7485096643122,-73.98871313285247,The Library at The NoMad,40.74512452960742,-73.98833043276406,Hotel Bar
2813,Midtown South,40.7485096643122,-73.98871313285247,Made Nice,40.74508326235975,-73.9883347374986,Restaurant
2814,Midtown South,40.7485096643122,-73.98871313285247,The NoMad Hotel,40.74498114811664,-73.98881884246589,Hotel
2815,Midtown South,40.7485096643122,-73.98871313285247,The NoMad Restaurant,40.74505591196884,-73.98856023764966,American Restaurant
2816,Midtown South,40.7485096643122,-73.98871313285247,The Magician @ Nomad Upstairs,40.74506284258044,-73.98841756974652,Indie Theater
2817,Midtown South,40.7485096643122,-73.98871313285247,Hyatt House New York/Chelsea,40.74617146627903,-73.99055064571274,Hotel
2818,Midtown South,40.7485096643122,-73.98871313285247,Yoga to the People,40.7457778869765,-73.99166961207493,Yoga Studio
2819,Midtown South,40.7485096643122,-73.98871313285247,Body & Pole,40.74575059255085,-73.99168146292683,Gym / Fitness Center
2820,Midtown South,40.7485096643122,-73.98871313285247,Hangawi,40.746927213028606,-73.98477880483397,Vegetarian / Vegan Restaurant
2821,Midtown South,40.7485096643122,-73.98871313285247,Martinez Handmade Cigars,40.74776908936027,-73.9926847838664,Smoke Shop
2822,Midtown South,40.7485096643122,-73.98871313285247,Foxy Fitness and Pole,40.74843014154783,-73.99233772770262,Gym / Fitness Center
2823,Sutton Place,40.76028033131374,-73.96355614094303,Equinox East 61st Street,40.761151,-73.961958,Gym
2824,Sutton Place,40.76028033131374,-73.96355614094303,The Pleasure Chest New York UES,40.761423127208374,-73.96356245801886,Adult Boutique
2825,Sutton Place,40.76028033131374,-73.96355614094303,The Jeffrey Craft Beer & Bites,40.76090722126324,-73.96305772556497,Beer Garden
2826,Sutton Place,40.76028033131374,-73.96355614094303,City Hops,40.76139617838163,-73.9637316603602,Beer Store
2827,Sutton Place,40.76028033131374,-73.96355614094303,Katagiri,40.760951444415014,-73.96550238132477,Grocery Store
2828,Sutton Place,40.76028033131374,-73.96355614094303,Felidia,40.76026719652006,-73.96527741724208,Italian Restaurant
2829,Sutton Place,40.76028033131374,-73.96355614094303,Rosa Mexicano,40.758956,-73.962724,Mexican Restaurant
2830,Sutton Place,40.76028033131374,-73.96355614094303,Earth Yoga NYC,40.76127072190423,-73.96204547441614,Yoga Studio
2831,Sutton Place,40.76028033131374,-73.96355614094303,Club A Steakhouse,40.76023556580318,-73.96540359079097,Steakhouse
2832,Sutton Place,40.76028033131374,-73.96355614094303,MNDFL Meditation,40.761565848581355,-73.96464097708291,Spiritual Center
2833,Sutton Place,40.76028033131374,-73.96355614094303,Chola Eclectic Indian Cuisine,40.76033870460851,-73.96578518975763,Indian Restaurant
2834,Sutton Place,40.76028033131374,-73.96355614094303,Muscle Maker Grill,40.75990204498669,-73.96488282563628,American Restaurant
2835,Sutton Place,40.76028033131374,-73.96355614094303,Adyar Ananda Bhavan,40.75934645081527,-73.96243393421173,Financial or Legal Service
2836,Sutton Place,40.76028033131374,-73.96355614094303,Whole Foods Market,40.759709268743435,-73.96616626565199,Grocery Store
2837,Sutton Place,40.76028033131374,-73.96355614094303,TS Fitness,40.76108,-73.96217,Gym
2838,Sutton Place,40.76028033131374,-73.96355614094303,Crunch Fitness - 59th Street,40.76024460802107,-73.96461067907435,Gym / Fitness Center
2839,Sutton Place,40.76028033131374,-73.96355614094303,D&D Building,40.7608776,-73.9663436,Design Studio
2840,Sutton Place,40.76028033131374,-73.96355614094303,Magnolia Bakery,40.76191895111942,-73.96639659157101,Bakery
2841,Sutton Place,40.76028033131374,-73.96355614094303,Oak & Barrel Wine and Liquor,40.759636645581246,-73.96606131786663,Liquor Store
2842,Sutton Place,40.76028033131374,-73.96355614094303,Treadwell Park,40.76146112347086,-73.96076080803624,Beer Garden
2843,Sutton Place,40.76028033131374,-73.96355614094303,Neary's,40.75846101903895,-73.96340048686271,Restaurant
2844,Sutton Place,40.76028033131374,-73.96355614094303,Bistro Vendome,40.75911454459662,-73.96169818030543,French Restaurant
2845,Sutton Place,40.76028033131374,-73.96355614094303,Flywheel Sports,40.76212367,-73.9658335,Cycle Studio
2846,Sutton Place,40.76028033131374,-73.96355614094303,Under The Bridge,40.759577220039354,-73.96196937626222,Greek Restaurant
2847,Sutton Place,40.76028033131374,-73.96355614094303,Bed Bath & Beyond,40.7605066,-73.9610105,Furniture / Home Store
2848,Sutton Place,40.76028033131374,-73.96355614094303,Juice Press,40.761117,-73.962046,Juice Bar
2849,Sutton Place,40.76028033131374,-73.96355614094303,NY Jumbo Bagels,40.758824585630386,-73.96573105557194,Bagel Shop
2850,Sutton Place,40.76028033131374,-73.96355614094303,FlyBarre,40.76239875562695,-73.96595888659347,Gym / Fitness Center
2851,Sutton Place,40.76028033131374,-73.96355614094303,Anassa Taverna,40.762099402926964,-73.96596404830187,Mediterranean Restaurant
2852,Sutton Place,40.76028033131374,-73.96355614094303,Mr. Chow,40.758702868596544,-73.96455191801327,Chinese Restaurant
2853,Sutton Place,40.76028033131374,-73.96355614094303,Scalinatella,40.762761445552506,-73.96556629404492,Italian Restaurant
2854,Sutton Place,40.76028033131374,-73.96355614094303,Sasabune Express,40.76026327939677,-73.96311746508297,Sushi Restaurant
2855,Sutton Place,40.76028033131374,-73.96355614094303,Land Of Plenty,40.76069209825678,-73.9666620391526,Szechuan Restaurant
2856,Sutton Place,40.76028033131374,-73.96355614094303,Brooklyn Pizza Masters,40.758646999999996,-73.963041,Pizza Place
2857,Sutton Place,40.76028033131374,-73.96355614094303,The Blasket,40.75949911324469,-73.96519133436675,Irish Pub
2858,Sutton Place,40.76028033131374,-73.96355614094303,Luscious Thai,40.760480196767055,-73.96162673932669,Thai Restaurant
2859,Sutton Place,40.76028033131374,-73.96355614094303,Barry's Bootcamp,40.763501,-73.962023,Gym / Fitness Center
2860,Sutton Place,40.76028033131374,-73.96355614094303,Yo Yoga! NYC,40.75976134132783,-73.96253231505861,Yoga Studio
2861,Sutton Place,40.76028033131374,-73.96355614094303,CB2,40.76095,-73.96635,Furniture / Home Store
2862,Sutton Place,40.76028033131374,-73.96355614094303,The Health Nuts,40.76334138643865,-73.96237394533739,Gourmet Shop
2863,Sutton Place,40.76028033131374,-73.96355614094303,Z Club East,40.75944132805231,-73.96504603034572,Gym / Fitness Center
2864,Sutton Place,40.76028033131374,-73.96355614094303,CMX CineBistro,40.761337726690094,-73.96040620075772,Movie Theater
2865,Sutton Place,40.76028033131374,-73.96355614094303,Roy's Fish and Sushi Market,40.761777573018946,-73.96038722165208,Seafood Restaurant
2866,Sutton Place,40.76028033131374,-73.96355614094303,Complete Body,40.759490364841156,-73.96492090527245,Gym / Fitness Center
2867,Sutton Place,40.76028033131374,-73.96355614094303,Dylan's Candy Bar,40.762164347458956,-73.96612633651402,Candy Store
2868,Sutton Place,40.76028033131374,-73.96355614094303,Sapphire New York Strip Club,40.76052839790494,-73.96229715855108,Strip Club
2869,Sutton Place,40.76028033131374,-73.96355614094303,Areppas,40.76033373504638,-73.96743432455165,Latin American Restaurant
2870,Sutton Place,40.76028033131374,-73.96355614094303,amata,40.75923625291223,-73.96751482131353,Italian Restaurant
2871,Sutton Place,40.76028033131374,-73.96355614094303,A La Mode Shoppe,40.757233209355775,-73.96418950228437,Ice Cream Shop
2872,Sutton Place,40.76028033131374,-73.96355614094303,Moti Mahal Delux,40.76209761945207,-73.96028513480461,Indian Restaurant
2873,Sutton Place,40.76028033131374,-73.96355614094303,AKA Sutton Place,40.7578699,-73.96457199999999,Hotel
2874,Sutton Place,40.76028033131374,-73.96355614094303,Design Within Reach,40.760284304127126,-73.96742123796446,Furniture / Home Store
2875,Sutton Place,40.76028033131374,-73.96355614094303,Serendipity 3,40.76175815251792,-73.9650541838212,Dessert Shop
2876,Sutton Place,40.76028033131374,-73.96355614094303,Isle of Capri,40.76280660337758,-73.9657941312708,Italian Restaurant
2877,Sutton Place,40.76028033131374,-73.96355614094303,Crush Wine & Spirits,40.760557805429,-73.96824586167922,Wine Shop
2878,Sutton Place,40.76028033131374,-73.96355614094303,Draught 55,40.75830687428596,-73.96641573828305,Bar
2879,Sutton Place,40.76028033131374,-73.96355614094303,JackRabbit,40.76368202378682,-73.96503201741812,Sporting Goods Shop
2880,Sutton Place,40.76028033131374,-73.96355614094303,"Lips Drag Queen Show Palace, Restaurant & Bar",40.7592264,-73.9669343,American Restaurant
2881,Sutton Place,40.76028033131374,-73.96355614094303,Sushi Seki UES,40.761844267988,-73.96041193924857,Sushi Restaurant
2882,Sutton Place,40.76028033131374,-73.96355614094303,Pink Moose,40.75921349319645,-73.96223719663746,Coffee Shop
2883,Sutton Place,40.76028033131374,-73.96355614094303,Bloomingdale's,40.76226736921565,-73.96715268777365,Department Store
2884,Sutton Place,40.76028033131374,-73.96355614094303,Hutong,40.76136528270748,-73.96759214399935,Chinese Restaurant
2885,Sutton Place,40.76028033131374,-73.96355614094303,Dawat,40.76053721892189,-73.96652613958597,Indian Restaurant
2886,Sutton Place,40.76028033131374,-73.96355614094303,Best Pizza,40.75805763690922,-73.96322121769005,Pizza Place
2887,Sutton Place,40.76028033131374,-73.96355614094303,T.J. Maxx,40.759540358079946,-73.96135103027575,Department Store
2888,Sutton Place,40.76028033131374,-73.96355614094303,Lash Forever Eyelash Extensions (3rd Ave.),40.759989,-73.96812,Health & Beauty Service
2889,Sutton Place,40.76028033131374,-73.96355614094303,The Cigar Inn,40.7571515231671,-73.96694708375568,Smoke Shop
2890,Sutton Place,40.76028033131374,-73.96355614094303,Trooper Fitness,40.75770519212359,-73.96760144330764,Gym / Fitness Center
2891,Sutton Place,40.76028033131374,-73.96355614094303,Sutton Inn,40.75665315495737,-73.96484669560901,American Restaurant
2892,Sutton Place,40.76028033131374,-73.96355614094303,P.J. Clarke's,40.75892425944354,-73.96847418200814,Pub
2893,Sutton Place,40.76028033131374,-73.96355614094303,Birch Coffee,40.763781420993965,-73.96649211645126,Coffee Shop
2894,Sutton Place,40.76028033131374,-73.96355614094303,Bumble & Bumble,40.75990252535224,-73.96910482861064,Salon / Barbershop
2895,Sutton Place,40.76028033131374,-73.96355614094303,juice press,40.7634671312426,-73.96512169599512,Vegetarian / Vegan Restaurant
2896,Sutton Place,40.76028033131374,-73.96355614094303,Felice 64,40.762706137157465,-73.95973879585064,Wine Bar
2897,Sutton Place,40.76028033131374,-73.96355614094303,Ravagh Persian Grill,40.76178422133652,-73.96044293856625,Persian Restaurant
2898,Sutton Place,40.76028033131374,-73.96355614094303,Sutton East Tennis Club,40.759275433502886,-73.9598614879976,Tennis Court
2899,Sutton Place,40.76028033131374,-73.96355614094303,Sprinkles Cupcakes,40.76317085988467,-73.967511235118,Cupcake Shop
2900,Sutton Place,40.76028033131374,-73.96355614094303,Forty Carrots Restaurant,40.76210583709248,-73.96733383366566,Dessert Shop
2901,Sutton Place,40.76028033131374,-73.96355614094303,Dan Jones,40.760339,-73.967424,Coffee Shop
2902,Sutton Place,40.76028033131374,-73.96355614094303,The Greats of Craft,40.7563665,-73.96466179999999,Beer Bar
2903,Sutton Place,40.76028033131374,-73.96355614094303,Le Salon East,40.761881319564864,-73.96550527912314,Cosmetics Shop
2904,Sutton Place,40.76028033131374,-73.96355614094303,Angkor Cambodian Bistro NYC,40.76247093786343,-73.95910271617652,Cambodian Restaurant
2905,Sutton Place,40.76028033131374,-73.96355614094303,Lush Spa - Fresh Handmade Treatments,40.763525400555444,-73.96701195160858,Spa
2906,Sutton Place,40.76028033131374,-73.96355614094303,16 Handles,40.76269131083117,-73.96024457977961,Ice Cream Shop
2907,Sutton Place,40.76028033131374,-73.96355614094303,Sutton Place Park,40.75709533120833,-73.96013259887695,Park
2908,Sutton Place,40.76028033131374,-73.96355614094303,Clean Market,40.75760694863545,-73.96722415831165,Health & Beauty Service
2909,Sutton Place,40.76028033131374,-73.96355614094303,Milk & Hops UES,40.76242430080071,-73.96008473253472,Beer Bar
2910,Sutton Place,40.76028033131374,-73.96355614094303,El Rey Del Sabor,40.76226535515787,-73.96627453823102,Mexican Restaurant
2911,Sutton Place,40.76028033131374,-73.96355614094303,CP Burn,40.75729999978472,-73.96373903565308,Pilates Studio
